student_id,university_id,rank,satisfaction
11140,555,4,0.94
11141,71,12,0.78
11142,51,10,0.82
11143,63,1,1.0
11144,375,1,1.0
11145,97,1,1.0
11146,377,1,1.0
11147,205,8,0.86
11148,491,1,1.0
11149,452,6,0.9
1115,921,1,1.0
11150,945,27,0.48
11151,510,5,0.92
11152,637,13,0.76
11153,554,4,0.94
11154,92,5,0.92
11155,756,17,0.68
11156,362,20,0.62
11157,862,1,1.0
11158,799,32,0.38
11159,25,14,0.74
1116,657,1,1.0
11160,798,1,1.0
11161,835,37,0.28
11162,334,6,0.9
11163,376,2,0.98
11164,958,12,0.78
11165,181,2,0.98
11166,403,13,0.76
11167,630,4,0.94
11168,473,1,1.0
11169,398,14,0.74
1117,524,30,0.42
11170,439,1,1.0
11171,76,7,0.88
11172,106,3,0.96
11173,699,10,0.82
11174,690,1,1.0
11175,67,24,0.54
11176,205,8,0.86
11177,937,1,1.0
11178,956,1,1.0
11179,829,12,0.78
1118,846,2,0.98
11180,660,7,0.88
11181,874,10,0.82
11182,747,4,0.94
11183,784,21,0.6
11184,957,3,0.96
11185,206,25,0.52
11186,92,7,0.88
11187,190,12,0.78
11188,696,7,0.88
11189,368,40,0.22
1119,79,21,0.6
11190,110,8,0.86
11191,753,5,0.92
11192,888,2,0.98
11193,157,6,0.9
11194,322,1,1.0
11195,434,16,0.7
11196,464,13,0.76
11197,7,12,0.78
11198,889,1,1.0
11199,674,1,1.0
112,273,3,0.96
1120,322,1,1.0
11200,527,2,0.98
11201,133,10,0.82
11202,638,30,0.42
11203,467,1,1.0
11204,520,1,1.0
11205,315,30,0.42
11206,518,19,0.64
11207,253,13,0.76
11208,993,33,0.36
11209,250,6,0.9
1121,724,16,0.7
11210,998,1,1.0
11211,699,19,0.64
11212,404,9,0.84
11213,950,33,0.36
11214,219,1,1.0
11215,366,4,0.94
11216,771,2,0.98
11217,496,26,0.5
11218,910,37,0.28
11219,459,10,0.82
1122,333,1,1.0
11220,141,1,1.0
11221,909,1,1.0
11222,363,8,0.86
11223,839,1,1.0
11224,541,28,0.46
11225,161,3,0.96
11226,662,38,0.26
11227,390,6,0.9
11228,240,2,0.98
11229,119,3,0.96
1123,700,2,0.98
11230,745,1,1.0
11231,132,1,1.0
11232,678,3,0.96
11233,382,25,0.52
11234,7,9,0.84
11235,571,2,0.98
11236,993,32,0.38
11237,970,1,1.0
11238,13,1,1.0
11239,619,2,0.98
1124,146,1,1.0
11240,201,27,0.48
11241,27,1,1.0
11242,292,13,0.76
11243,181,3,0.96
11244,884,1,1.0
11245,891,34,0.34
11246,427,3,0.96
11247,64,4,0.94
11248,180,27,0.48
11249,347,3,0.96
1125,491,1,1.0
11250,192,2,0.98
11251,745,2,0.98
11252,297,32,0.38
11253,856,22,0.58
11254,927,12,0.78
11255,18,1,1.0
11256,146,2,0.98
11257,632,17,0.68
11258,781,25,0.52
11259,481,7,0.88
1126,382,32,0.38
11260,739,1,1.0
11261,580,10,0.82
11262,335,30,0.42
11263,50,20,0.62
11264,381,5,0.92
11265,142,15,0.72
11266,143,11,0.8
11267,497,1,1.0
11268,867,1,1.0
11269,211,17,0.68
1127,16,1,1.0
11270,439,1,1.0
11271,93,15,0.72
11272,169,18,0.66
11273,911,24,0.54
11274,270,3,0.96
11275,474,2,0.98
11276,88,1,1.0
11277,739,3,0.96
11278,4,2,0.98
11279,602,15,0.72
1128,484,11,0.8
11280,764,9,0.84
11281,435,14,0.74
11282,46,29,0.44
11283,668,41,0.2
11284,928,1,1.0
11285,431,4,0.94
11286,713,34,0.34
11287,239,12,0.78
11288,205,9,0.84
11289,890,2,0.98
1129,715,27,0.48
11290,353,1,1.0
11291,487,8,0.86
11292,379,34,0.34
11293,21,37,0.28
11294,202,28,0.46
11295,135,6,0.9
11296,964,1,1.0
11297,140,2,0.98
11298,125,5,0.92
11299,472,19,0.64
113,956,2,0.98
1130,375,1,1.0
11300,500,4,0.94
11301,5,1,1.0
11302,563,38,0.26
11303,715,12,0.78
11304,844,32,0.38
11305,35,9,0.84
11306,472,24,0.54
11307,718,2,0.98
11308,886,37,0.28
11309,644,3,0.96
1131,901,1,1.0
11310,722,8,0.86
11311,740,16,0.7
11312,507,1,1.0
11313,535,8,0.86
11314,726,5,0.92
11315,375,1,1.0
11316,569,9,0.84
11317,212,15,0.72
11318,853,13,0.76
11319,211,9,0.84
1132,533,1,1.0
11320,570,20,0.62
11321,883,12,0.78
11322,884,1,1.0
11323,322,1,1.0
11324,566,2,0.98
11325,982,33,0.36
11326,812,20,0.62
11327,203,10,0.82
11328,836,3,0.96
11329,693,24,0.54
1133,761,2,0.98
11330,313,2,0.98
11331,483,3,0.96
11332,972,1,1.0
11333,782,1,1.0
11334,249,1,1.0
11335,677,21,0.6
11336,526,8,0.86
11337,431,3,0.96
11338,296,1,1.0
11339,303,6,0.9
1134,538,3,0.96
11340,567,6,0.9
11341,292,19,0.64
11342,173,1,1.0
11343,266,40,0.22
11344,276,1,1.0
11345,860,10,0.82
11346,890,3,0.96
11347,197,25,0.52
11348,459,9,0.84
11349,876,2,0.98
1135,284,2,0.98
11350,354,3,0.96
11351,858,3,0.96
11352,123,1,1.0
11353,410,1,1.0
11354,368,26,0.5
11355,21,39,0.24
11356,184,7,0.88
11357,633,1,1.0
11358,625,2,0.98
11359,600,23,0.56
1136,856,10,0.82
11360,243,1,1.0
11361,824,1,1.0
11362,884,2,0.98
11363,575,1,1.0
11364,310,1,1.0
11365,978,8,0.86
11366,727,17,0.68
11367,630,3,0.96
11368,878,12,0.78
11369,442,19,0.64
1137,860,3,0.96
11370,713,37,0.28
11371,896,16,0.7
11372,361,25,0.52
11373,365,3,0.96
11374,982,42,0.18
11375,457,4,0.94
11376,279,15,0.72
11377,379,36,0.3
11378,197,26,0.5
11379,905,1,1.0
1138,964,1,1.0
11380,957,1,1.0
11381,542,15,0.72
11382,746,10,0.82
11383,574,4,0.94
11384,609,1,1.0
11385,690,1,1.0
11386,937,1,1.0
11387,491,1,1.0
11388,964,1,1.0
11389,6,4,0.94
1139,629,1,1.0
11390,420,12,0.78
11391,932,20,0.62
11392,89,1,1.0
11393,648,3,0.96
11394,705,4,0.94
11395,619,1,1.0
11396,259,7,0.88
11397,444,2,0.98
11398,380,19,0.64
11399,460,43,0.16
114,750,2,0.98
1140,621,12,0.78
11400,921,1,1.0
11401,983,37,0.28
11402,592,29,0.44
11403,351,1,1.0
11404,635,29,0.44
11405,497,1,1.0
11406,850,18,0.66
11407,310,1,1.0
11408,57,14,0.74
11409,785,1,1.0
1141,764,6,0.9
11410,331,9,0.84
11411,488,32,0.38
11412,72,1,1.0
11413,314,2,0.98
11414,518,26,0.5
11415,733,26,0.5
11416,987,2,0.98
11417,603,1,1.0
11418,141,1,1.0
11419,767,16,0.7
1142,396,10,0.82
11420,112,16,0.7
11421,868,14,0.74
11422,53,5,0.92
11423,980,1,1.0
11424,962,24,0.54
11425,360,1,1.0
11426,554,7,0.88
11427,483,1,1.0
11428,225,1,1.0
11429,722,8,0.86
1143,670,19,0.64
11430,670,17,0.68
11431,78,6,0.9
11432,136,24,0.54
11433,898,4,0.94
11434,944,11,0.8
11435,164,21,0.6
11436,377,1,1.0
11437,492,4,0.94
11438,528,14,0.74
11439,764,5,0.92
1144,42,15,0.72
11440,68,29,0.44
11441,638,30,0.42
11442,493,11,0.8
11443,726,3,0.96
11444,131,18,0.66
11445,894,1,1.0
11446,233,2,0.98
11447,279,17,0.68
11448,889,2,0.98
11449,440,2,0.98
1145,163,7,0.88
11450,801,3,0.96
11451,63,1,1.0
11452,874,3,0.96
11453,905,1,1.0
11454,731,4,0.94
11455,479,1,1.0
11456,406,2,0.98
11457,390,3,0.96
11458,822,4,0.94
11459,482,1,1.0
1146,28,1,1.0
11460,94,1,1.0
11461,575,1,1.0
11462,433,1,1.0
11463,266,34,0.34
11464,903,6,0.9
11465,192,3,0.96
11466,612,6,0.9
11467,326,15,0.72
11468,615,1,1.0
11469,94,1,1.0
1147,32,5,0.92
11470,140,2,0.98
11471,738,4,0.94
11472,658,16,0.7
11473,351,1,1.0
11474,344,22,0.58
11475,352,14,0.74
11476,167,1,1.0
11477,880,10,0.82
11478,311,3,0.96
11479,879,25,0.52
1148,296,2,0.98
11480,792,4,0.94
11481,400,15,0.72
11482,150,1,1.0
11483,394,1,1.0
11484,342,26,0.5
11485,41,2,0.98
11486,48,1,1.0
11487,153,7,0.88
11488,97,1,1.0
11489,76,5,0.92
1149,155,1,1.0
11490,651,6,0.9
11491,555,10,0.82
11492,204,13,0.76
11493,217,38,0.26
11494,904,26,0.5
11495,738,1,1.0
11496,257,1,1.0
11497,578,2,0.98
11498,434,22,0.58
11499,319,22,0.58
115,664,1,1.0
1150,30,35,0.32
11500,45,2,0.98
11501,90,9,0.84
11502,230,5,0.92
11503,901,2,0.98
11504,73,1,1.0
11505,310,1,1.0
11506,696,10,0.82
11507,822,2,0.98
11508,826,1,1.0
11509,521,13,0.76
1151,749,2,0.98
11510,507,1,1.0
11511,948,7,0.88
11512,819,17,0.68
11513,304,1,1.0
11514,37,3,0.96
11515,445,1,1.0
11516,140,2,0.98
11517,782,1,1.0
11518,187,24,0.54
11519,597,9,0.84
1152,518,17,0.68
11520,883,18,0.66
11521,701,19,0.64
11522,40,8,0.86
11523,203,11,0.8
11524,233,1,1.0
11525,553,1,1.0
11526,88,1,1.0
11527,650,1,1.0
11528,933,25,0.52
11529,722,10,0.82
1153,536,12,0.78
11530,296,4,0.94
11531,674,1,1.0
11532,666,36,0.3
11533,192,1,1.0
11534,619,1,1.0
11535,119,2,0.98
11536,76,5,0.92
11537,631,6,0.9
11538,968,42,0.18
11539,881,17,0.68
1154,593,1,1.0
11540,720,5,0.92
11541,569,16,0.7
11542,116,29,0.44
11543,824,1,1.0
11544,185,13,0.76
11545,624,32,0.38
11546,438,11,0.8
11547,72,2,0.98
11548,761,2,0.98
11549,536,22,0.58
1155,749,2,0.98
11550,474,3,0.96
11551,603,1,1.0
11552,617,8,0.86
11553,400,12,0.78
11554,615,1,1.0
11555,444,1,1.0
11556,900,1,1.0
11557,898,2,0.98
11558,363,10,0.82
11559,267,3,0.96
1156,840,4,0.94
11560,52,14,0.74
11561,955,2,0.98
11562,813,1,1.0
11563,887,24,0.54
11564,109,23,0.56
11565,527,1,1.0
11566,193,17,0.68
11567,919,2,0.98
11568,296,1,1.0
11569,782,1,1.0
1157,155,1,1.0
11570,146,2,0.98
11571,962,29,0.44
11572,7,9,0.84
11573,207,2,0.98
11574,475,31,0.4
11575,758,19,0.64
11576,854,13,0.76
11577,546,2,0.98
11578,337,4,0.94
11579,151,1,1.0
1158,907,1,1.0
11580,440,3,0.96
11581,489,26,0.5
11582,870,24,0.54
11583,737,3,0.96
11584,183,3,0.96
11585,76,6,0.9
11586,253,8,0.86
11587,436,1,1.0
11588,581,1,1.0
11589,358,1,1.0
1159,647,2,0.98
11590,377,1,1.0
11591,190,14,0.74
11592,408,39,0.24
11593,186,27,0.48
11594,538,4,0.94
11595,250,9,0.84
11596,928,3,0.96
11597,581,1,1.0
11598,73,1,1.0
11599,41,1,1.0
116,241,4,0.94
1160,728,15,0.72
11600,782,1,1.0
11601,730,29,0.44
11602,440,4,0.94
11603,589,17,0.68
11604,835,31,0.4
11605,112,19,0.64
11606,473,1,1.0
11607,664,1,1.0
11608,233,2,0.98
11609,661,1,1.0
1161,695,35,0.32
11610,790,9,0.84
11611,184,7,0.88
11612,29,1,1.0
11613,936,22,0.58
11614,480,9,0.84
11615,629,1,1.0
11616,30,22,0.58
11617,836,4,0.94
11618,531,20,0.62
11619,547,15,0.72
1162,759,4,0.94
11620,745,2,0.98
11621,317,7,0.88
11622,832,2,0.98
11623,160,20,0.62
11624,812,31,0.4
11625,38,2,0.98
11626,117,2,0.98
11627,195,14,0.74
11628,564,11,0.8
11629,156,1,1.0
1163,26,17,0.68
11630,334,10,0.82
11631,546,1,1.0
11632,69,23,0.56
11633,515,1,1.0
11634,707,5,0.92
11635,356,21,0.6
11636,692,26,0.5
11637,483,1,1.0
11638,912,20,0.62
11639,768,2,0.98
1164,289,3,0.96
11640,991,1,1.0
11641,230,10,0.82
11642,281,2,0.98
11643,505,3,0.96
11644,841,2,0.98
11645,152,3,0.96
11646,752,4,0.94
11647,42,16,0.7
11648,129,2,0.98
11649,823,26,0.5
1165,262,14,0.74
11650,56,1,1.0
11651,748,29,0.44
11652,198,1,1.0
11653,482,1,1.0
11654,154,31,0.4
11655,470,11,0.8
11656,873,11,0.8
11657,296,2,0.98
11658,228,25,0.52
11659,934,34,0.34
1166,207,1,1.0
11660,915,29,0.44
11661,553,1,1.0
11662,919,1,1.0
11663,137,29,0.44
11664,672,6,0.9
11665,169,19,0.64
11666,474,2,0.98
11667,544,1,1.0
11668,549,5,0.92
11669,303,2,0.98
1167,120,15,0.72
11670,539,1,1.0
11671,265,4,0.94
11672,176,3,0.96
11673,54,4,0.94
11674,877,14,0.74
11675,989,10,0.82
11676,673,1,1.0
11677,243,1,1.0
11678,199,1,1.0
11679,357,1,1.0
1168,731,8,0.86
11680,970,1,1.0
11681,89,4,0.94
11682,433,2,0.98
11683,469,1,1.0
11684,893,1,1.0
11685,249,2,0.98
11686,651,6,0.9
11687,740,16,0.7
11688,419,14,0.74
11689,937,1,1.0
1169,179,10,0.82
11690,752,9,0.84
11691,620,16,0.7
11692,409,27,0.48
11693,876,2,0.98
11694,153,11,0.8
11695,719,3,0.96
11696,375,1,1.0
11697,15,1,1.0
11698,593,1,1.0
11699,599,7,0.88
117,645,1,1.0
1170,119,6,0.9
11700,974,26,0.5
11701,164,23,0.56
11702,711,13,0.76
11703,643,1,1.0
11704,33,2,0.98
11705,819,20,0.62
11706,725,22,0.58
11707,84,9,0.84
11708,487,4,0.94
11709,778,33,0.36
1171,422,5,0.92
11710,119,1,1.0
11711,960,1,1.0
11712,683,24,0.54
11713,45,2,0.98
11714,581,1,1.0
11715,806,34,0.34
11716,833,1,1.0
11717,975,4,0.94
11718,861,20,0.62
11719,610,31,0.4
1172,435,12,0.78
11720,45,1,1.0
11721,447,22,0.58
11722,562,27,0.48
11723,986,2,0.98
11724,292,17,0.68
11725,427,1,1.0
11726,416,21,0.6
11727,678,5,0.92
11728,889,2,0.98
11729,947,11,0.8
1173,774,19,0.64
11730,714,15,0.72
11731,797,32,0.38
11732,208,20,0.62
11733,952,6,0.9
11734,174,2,0.98
11735,615,1,1.0
11736,688,8,0.86
11737,377,1,1.0
11738,96,1,1.0
11739,337,5,0.92
1174,996,2,0.98
11740,787,29,0.44
11741,99,1,1.0
11742,967,40,0.22
11743,373,33,0.36
11744,433,1,1.0
11745,265,2,0.98
11746,944,20,0.62
11747,906,30,0.42
11748,239,17,0.68
11749,924,29,0.44
1175,913,15,0.72
11750,896,14,0.74
11751,479,1,1.0
11752,631,7,0.88
11753,538,4,0.94
11754,235,7,0.88
11755,399,18,0.66
11756,765,1,1.0
11757,45,1,1.0
11758,63,1,1.0
11759,830,2,0.98
1176,289,2,0.98
11760,106,1,1.0
11761,576,14,0.74
11762,520,1,1.0
11763,366,5,0.92
11764,445,6,0.9
11765,289,1,1.0
11766,415,1,1.0
11767,468,26,0.5
11768,337,4,0.94
11769,871,9,0.84
1177,457,6,0.9
11770,491,1,1.0
11771,404,4,0.94
11772,989,7,0.88
11773,444,1,1.0
11774,432,3,0.96
11775,760,3,0.96
11776,195,14,0.74
11777,377,1,1.0
11778,738,4,0.94
11779,795,22,0.58
1178,475,32,0.38
11780,57,9,0.84
11781,215,7,0.88
11782,571,2,0.98
11783,163,6,0.9
11784,756,20,0.62
11785,445,3,0.96
11786,536,12,0.78
11787,198,2,0.98
11788,269,16,0.7
11789,827,2,0.98
1179,729,25,0.52
11790,898,3,0.96
11791,575,1,1.0
11792,781,27,0.48
11793,333,1,1.0
11794,16,1,1.0
11795,222,3,0.96
11796,512,4,0.94
11797,194,1,1.0
11798,585,1,1.0
11799,638,32,0.38
118,306,3,0.96
1180,921,1,1.0
11800,305,15,0.72
11801,340,2,0.98
11802,57,11,0.8
11803,749,2,0.98
11804,664,2,0.98
11805,650,1,1.0
11806,41,2,0.98
11807,772,4,0.94
11808,629,1,1.0
11809,520,1,1.0
1181,147,1,1.0
11810,553,1,1.0
11811,677,27,0.48
11812,115,29,0.44
11813,893,1,1.0
11814,847,31,0.4
11815,549,13,0.76
11816,849,1,1.0
11817,717,20,0.62
11818,240,5,0.92
11819,235,2,0.98
1182,998,5,0.92
11820,617,8,0.86
11821,506,7,0.88
11822,454,1,1.0
11823,333,1,1.0
11824,999,27,0.48
11825,242,14,0.74
11826,77,2,0.98
11827,299,2,0.98
11828,507,1,1.0
11829,384,1,1.0
1183,346,1,1.0
11830,408,35,0.32
11831,538,3,0.96
11832,248,23,0.56
11833,784,29,0.44
11834,446,28,0.46
11835,679,9,0.84
11836,997,23,0.56
11837,309,1,1.0
11838,306,8,0.86
11839,65,34,0.34
1184,931,5,0.92
11840,680,26,0.5
11841,829,13,0.76
11842,304,1,1.0
11843,443,1,1.0
11844,256,27,0.48
11845,717,15,0.72
11846,629,1,1.0
11847,736,1,1.0
11848,793,24,0.54
11849,63,2,0.98
1185,687,13,0.76
11850,647,5,0.92
11851,78,2,0.98
11852,186,25,0.52
11853,367,3,0.96
11854,754,1,1.0
11855,50,23,0.56
11856,264,18,0.66
11857,225,1,1.0
11858,677,25,0.52
11859,434,18,0.66
1186,165,1,1.0
11860,579,11,0.8
11861,964,1,1.0
11862,549,19,0.64
11863,353,2,0.98
11864,559,29,0.44
11865,986,1,1.0
11866,126,8,0.86
11867,585,1,1.0
11868,99,1,1.0
11869,830,3,0.96
1187,958,11,0.8
11870,749,2,0.98
11871,812,19,0.64
11872,341,28,0.46
11873,889,3,0.96
11874,21,30,0.42
11875,932,20,0.62
11876,882,16,0.7
11877,759,3,0.96
11878,462,1,1.0
11879,508,1,1.0
1188,293,35,0.32
11880,253,11,0.8
11881,488,36,0.3
11882,772,6,0.9
11883,37,1,1.0
11884,772,4,0.94
11885,825,4,0.94
11886,396,10,0.82
11887,537,7,0.88
11888,252,25,0.52
11889,5,1,1.0
1189,164,25,0.52
11890,198,1,1.0
11891,533,1,1.0
11892,841,1,1.0
11893,771,4,0.94
11894,275,18,0.66
11895,593,2,0.98
11896,717,20,0.62
11897,412,10,0.82
11898,185,11,0.8
11899,122,3,0.96
119,832,6,0.9
1190,471,17,0.68
11900,17,12,0.78
11901,672,1,1.0
11902,406,2,0.98
11903,608,13,0.76
11904,607,35,0.32
11905,803,24,0.54
11906,995,11,0.8
11907,603,1,1.0
11908,162,2,0.98
11909,707,1,1.0
1191,623,5,0.92
11910,330,36,0.3
11911,982,36,0.3
11912,82,7,0.88
11913,987,2,0.98
11914,376,1,1.0
11915,878,15,0.72
11916,847,30,0.42
11917,947,9,0.84
11918,674,1,1.0
11919,386,1,1.0
1192,8,5,0.92
11920,878,10,0.82
11921,972,3,0.96
11922,123,1,1.0
11923,880,10,0.82
11924,556,3,0.96
11925,969,3,0.96
11926,226,23,0.56
11927,168,14,0.74
11928,908,19,0.64
11929,474,3,0.96
1193,642,29,0.44
11930,505,3,0.96
11931,375,1,1.0
11932,626,7,0.88
11933,831,3,0.96
11934,698,2,0.98
11935,910,35,0.32
11936,540,1,1.0
11937,741,21,0.6
11938,141,1,1.0
11939,533,1,1.0
1194,546,4,0.94
11940,849,1,1.0
11941,509,9,0.84
11942,384,1,1.0
11943,603,1,1.0
11944,14,17,0.68
11945,150,1,1.0
11946,898,4,0.94
11947,737,5,0.92
11948,825,4,0.94
11949,18,2,0.98
1195,893,1,1.0
11950,655,15,0.72
11951,82,7,0.88
11952,714,21,0.6
11953,627,1,1.0
11954,239,22,0.58
11955,115,18,0.66
11956,18,1,1.0
11957,152,3,0.96
11958,54,4,0.94
11959,19,1,1.0
1196,62,1,1.0
11960,313,2,0.98
11961,186,20,0.62
11962,80,7,0.88
11963,876,2,0.98
11964,323,1,1.0
11965,99,1,1.0
11966,447,21,0.6
11967,791,3,0.96
11968,982,29,0.44
11969,349,9,0.84
1197,204,7,0.88
11970,103,1,1.0
11971,747,3,0.96
11972,537,5,0.92
11973,901,2,0.98
11974,965,39,0.24
11975,309,1,1.0
11976,890,4,0.94
11977,279,14,0.74
11978,853,22,0.58
11979,243,1,1.0
1198,792,4,0.94
11980,270,6,0.9
11981,771,5,0.92
11982,308,7,0.88
11983,814,1,1.0
11984,313,2,0.98
11985,268,28,0.46
11986,963,7,0.88
11987,203,10,0.82
11988,298,1,1.0
11989,495,1,1.0
1199,323,1,1.0
11990,810,6,0.9
11991,622,26,0.5
11992,943,2,0.98
11993,94,1,1.0
11994,445,4,0.94
11995,165,1,1.0
11996,686,17,0.68
11997,466,25,0.52
11998,22,4,0.94
11999,0,4,0.94
12,214,25,0.52
120,375,1,1.0
1200,792,4,0.94
12000,760,1,1.0
12001,174,2,0.98
12002,795,12,0.78
12003,451,24,0.54
12004,380,15,0.72
12005,942,1,1.0
12006,77,1,1.0
12007,727,16,0.7
12008,836,3,0.96
12009,926,39,0.24
1201,174,2,0.98
12010,112,18,0.66
12011,750,1,1.0
12012,816,20,0.62
12013,431,4,0.94
12014,312,1,1.0
12015,382,35,0.32
12016,628,5,0.92
12017,735,30,0.42
12018,15,1,1.0
12019,461,1,1.0
1202,955,2,0.98
12020,864,10,0.82
12021,943,3,0.96
12022,438,8,0.86
12023,216,1,1.0
12024,976,1,1.0
12025,681,24,0.54
12026,841,2,0.98
12027,672,2,0.98
12028,115,27,0.48
12029,516,30,0.42
1203,87,1,1.0
12030,225,1,1.0
12031,384,1,1.0
12032,131,18,0.66
12033,393,3,0.96
12034,106,5,0.92
12035,629,1,1.0
12036,612,6,0.9
12037,761,3,0.96
12038,507,1,1.0
12039,240,4,0.94
1204,422,3,0.96
12040,937,1,1.0
12041,606,25,0.52
12042,750,1,1.0
12043,609,1,1.0
12044,415,1,1.0
12045,973,14,0.74
12046,715,19,0.64
12047,928,3,0.96
12048,903,9,0.84
12049,809,5,0.92
1205,261,11,0.8
12050,771,4,0.94
12051,750,3,0.96
12052,839,1,1.0
12053,59,14,0.74
12054,577,3,0.96
12055,844,34,0.34
12056,664,1,1.0
12057,505,2,0.98
12058,106,2,0.98
12059,753,7,0.88
1206,724,21,0.6
12060,888,3,0.96
12061,826,1,1.0
12062,550,2,0.98
12063,515,1,1.0
12064,230,14,0.74
12065,212,15,0.72
12066,33,1,1.0
12067,894,1,1.0
12068,250,5,0.92
12069,480,4,0.94
1207,459,7,0.88
12070,10,3,0.96
12071,480,6,0.9
12072,647,7,0.88
12073,809,3,0.96
12074,764,4,0.94
12075,990,2,0.98
12076,415,1,1.0
12077,406,1,1.0
12078,698,1,1.0
12079,986,2,0.98
1208,645,1,1.0
12080,840,6,0.9
12081,951,1,1.0
12082,440,3,0.96
12083,204,15,0.72
12084,980,1,1.0
12085,234,5,0.92
12086,960,2,0.98
12087,958,5,0.92
12088,383,27,0.48
12089,912,28,0.46
1209,831,3,0.96
12090,458,2,0.98
12091,938,21,0.6
12092,882,17,0.68
12093,932,20,0.62
12094,384,1,1.0
12095,591,9,0.84
12096,790,9,0.84
12097,84,5,0.92
12098,571,2,0.98
12099,221,2,0.98
121,953,24,0.54
1210,436,11,0.8
12100,745,1,1.0
12101,215,4,0.94
12102,494,25,0.52
12103,794,5,0.92
12104,739,1,1.0
12105,82,6,0.9
12106,892,11,0.8
12107,147,1,1.0
12108,959,9,0.84
12109,611,1,1.0
1211,386,2,0.98
12110,701,19,0.64
12111,827,6,0.9
12112,148,7,0.88
12113,341,26,0.5
12114,661,1,1.0
12115,173,1,1.0
12116,773,3,0.96
12117,385,7,0.88
12118,105,25,0.52
12119,113,1,1.0
1212,176,6,0.9
12120,755,11,0.8
12121,643,1,1.0
12122,53,6,0.9
12123,223,20,0.62
12124,830,2,0.98
12125,116,33,0.36
12126,223,14,0.74
12127,255,8,0.86
12128,674,1,1.0
12129,490,1,1.0
1213,495,2,0.98
12130,567,13,0.76
12131,112,28,0.46
12132,667,12,0.78
12133,163,9,0.84
12134,294,34,0.34
12135,789,2,0.98
12136,278,2,0.98
12137,350,1,1.0
12138,144,28,0.46
12139,94,1,1.0
1214,937,1,1.0
12140,399,21,0.6
12141,34,17,0.68
12142,494,24,0.54
12143,90,6,0.9
12144,613,1,1.0
12145,390,3,0.96
12146,322,1,1.0
12147,351,1,1.0
12148,917,21,0.6
12149,634,29,0.44
1215,599,8,0.86
12150,176,4,0.94
12151,539,3,0.96
12152,977,27,0.48
12153,753,8,0.86
12154,96,1,1.0
12155,22,6,0.9
12156,480,7,0.88
12157,939,24,0.54
12158,12,3,0.96
12159,584,11,0.8
1216,52,9,0.84
12160,741,23,0.56
12161,679,9,0.84
12162,976,3,0.96
12163,909,2,0.98
12164,688,9,0.84
12165,833,1,1.0
12166,550,1,1.0
12167,198,2,0.98
12168,616,19,0.64
12169,277,1,1.0
1217,56,1,1.0
12170,821,13,0.76
12171,522,1,1.0
12172,297,29,0.44
12173,117,2,0.98
12174,501,27,0.48
12175,624,33,0.36
12176,757,22,0.58
12177,22,4,0.94
12178,690,1,1.0
12179,400,10,0.82
1218,766,18,0.66
12180,339,1,1.0
12181,527,3,0.96
12182,171,3,0.96
12183,324,11,0.8
12184,641,1,1.0
12185,141,1,1.0
12186,75,1,1.0
12187,903,8,0.86
12188,435,19,0.64
12189,328,1,1.0
1219,147,1,1.0
12190,18,2,0.98
12191,385,5,0.92
12192,929,5,0.92
12193,710,1,1.0
12194,60,37,0.28
12195,103,1,1.0
12196,63,1,1.0
12197,920,5,0.92
12198,102,29,0.44
12199,365,2,0.98
122,157,6,0.9
1220,350,3,0.96
12200,975,3,0.96
12201,115,20,0.62
12202,570,22,0.58
12203,217,34,0.34
12204,484,9,0.84
12205,841,3,0.96
12206,957,4,0.94
12207,286,30,0.42
12208,38,3,0.96
12209,281,6,0.9
1221,135,7,0.88
12210,74,24,0.54
12211,501,35,0.32
12212,363,7,0.88
12213,332,3,0.96
12214,915,31,0.4
12215,80,8,0.86
12216,434,19,0.64
12217,900,1,1.0
12218,515,1,1.0
12219,455,8,0.86
1222,908,10,0.82
12220,890,3,0.96
12221,724,14,0.74
12222,297,25,0.52
12223,889,3,0.96
12224,845,3,0.96
12225,79,20,0.62
12226,184,1,1.0
12227,972,1,1.0
12228,107,10,0.82
12229,705,1,1.0
1223,832,6,0.9
12230,626,1,1.0
12231,240,7,0.88
12232,984,24,0.54
12233,678,3,0.96
12234,581,1,1.0
12235,143,9,0.84
12236,54,1,1.0
12237,620,23,0.56
12238,174,5,0.92
12239,464,7,0.88
1224,677,25,0.52
12240,230,6,0.9
12241,567,14,0.74
12242,692,24,0.54
12243,900,1,1.0
12244,913,14,0.74
12245,682,1,1.0
12246,290,6,0.9
12247,244,7,0.88
12248,528,13,0.76
12249,384,1,1.0
1225,673,1,1.0
12250,295,1,1.0
12251,481,3,0.96
12252,445,2,0.98
12253,609,1,1.0
12254,131,11,0.8
12255,927,10,0.82
12256,779,2,0.98
12257,6,6,0.9
12258,370,9,0.84
12259,529,8,0.86
1226,752,7,0.88
12260,376,1,1.0
12261,276,1,1.0
12262,276,1,1.0
12263,491,1,1.0
12264,869,10,0.82
12265,745,1,1.0
12266,577,4,0.94
12267,307,1,1.0
12268,583,35,0.32
12269,390,3,0.96
1227,53,4,0.94
12270,770,10,0.82
12271,642,22,0.58
12272,205,8,0.86
12273,655,17,0.68
12274,780,1,1.0
12275,555,6,0.9
12276,824,1,1.0
12277,949,1,1.0
12278,841,1,1.0
12279,770,15,0.72
1228,193,22,0.58
12280,804,10,0.82
12281,790,15,0.72
12282,830,1,1.0
12283,427,1,1.0
12284,855,7,0.88
12285,45,1,1.0
